agent,chain,job_id,local_iter,loss,val,rew,entropy_coef,abc,sr,valid_goals,invalid_goals
alice,3,28546133,980,0.1449,1.1602,4.7578,0.1322,,,505,117
alice,3,28546133,981,0.1429,1.4994,4.0684,0.1322,,,480,196
alice,3,28546133,982,0.1119,1.4634,4.2441,0.1322,,,495,165
alice,3,28546133,983,0.1473,1.1852,4.7852,0.1322,,,503,118
alice,3,28546133,984,0.1791,1.4396,4.293,0.1322,,,501,152
alice,3,28546133,985,0.1194,1.258,4.4336,0.1322,,,494,158
alice,3,28546133,986,0.1285,1.372,4.3496,0.1322,,,499,149
alice,3,28546133,987,0.1751,1.2862,4.5117,0.1322,,,498,135
alice,3,28546133,988,0.1306,1.1858,4.6074,0.1322,,,505,139
alice,3,28546133,989,0.1148,1.2931,4.5352,0.1322,,,502,133
alice,3,28546133,990,0.1651,1.372,4.3086,0.1322,,,494,154
alice,3,28546133,991,0.1207,1.5048,4.1992,0.1322,,,492,184
alice,3,28546133,992,0.1351,1.2615,4.6113,0.1322,,,506,142
alice,3,28546133,993,0.1219,1.2775,4.5273,0.1322,,,498,145
alice,3,28546133,994,0.1619,1.2339,4.625,0.1322,,,503,123
alice,3,28546133,995,0.1108,1.517,4.2441,0.1322,,,493,171
alice,3,28546133,996,0.1355,1.3629,4.4512,0.1322,,,500,144
alice,3,28546133,997,0.1501,1.3287,4.375,0.1322,,,501,142
bob,3,28546133,870,-0.0007,0.3528,3.3527,,-1.065,0.157,,
bob,3,28546133,871,0.0005,0.1772,5.2358,,-1.0596,0.1178,,
bob,3,28546133,872,-0.0047,0.2049,5.4331,,-1.0439,0.168,,
bob,3,28546133,873,0.0125,0.1922,4.3943,,-1.0288,0.1461,,
bob,3,28546133,874,0.0122,0.1948,5.23,,-1.0747,0.1619,,
bob,3,28546133,875,0.0231,0.2178,4.7891,,-1.0766,0.162,,
bob,3,28546133,876,0.0242,0.1947,5.8279,,-1.0721,0.1534,,
bob,3,28546133,877,0.0121,0.1637,5.9163,,-1.1011,0.1109,,
bob,3,28546133,878,0.0117,0.1948,5.3662,,-1.0572,0.142,,
bob,3,28546133,879,0.0098,0.1978,6.1632,,-1.0912,0.1516,,
bob,3,28546133,880,0.0293,0.2082,6.1466,,-1.0982,0.1637,,
bob,3,28546133,881,0.0208,0.2251,5.4358,,-1.083,0.167,,
bob,3,28546133,882,0.011,0.2799,2.0813,,-1.0673,0.167,,
bob,3,28546133,883,0.0128,0.2728,4.0987,,-1.0728,0.1849,,
bob,3,28546133,884,0.0144,0.2023,5.5265,,-1.1028,0.1617,,
bob,3,28546133,885,0.0201,0.1877,5.6633,,-1.1064,0.1523,,
bob,3,28546133,886,0.0179,0.1707,5.7177,,-1.1047,0.1171,,
bob,3,28546133,887,0.0261,0.2316,3.9007,,-1.0803,0.177,,
bob,3,28546133,888,0.017,0.2013,4.5306,,-1.1044,0.1469,,
bob,3,28546133,889,0.0101,0.2197,5.5117,,-1.1148,0.1484,,
bob,3,28546133,890,0.0139,0.2663,4.7538,,-1.0754,0.2126,,
bob,3,28546133,891,0.0075,0.2329,4.7107,,-1.1018,0.1538,,
bob,3,28546133,892,0.0107,0.1855,5.3441,,-1.1188,0.1409,,
bob,3,28546133,893,0.0101,0.1772,5.5248,,-1.0924,0.1174,,
bob,3,28546133,894,0.0248,0.2505,3.5336,,-1.0877,0.1768,,
bob,3,28546133,895,0.0186,0.2022,4.1422,,-1.0889,0.1576,,
bob,3,28546133,896,0.0114,0.2687,4.9001,,-1.0959,0.1703,,
bob,3,28546133,897,0.0061,0.1917,5.4815,,-1.1168,0.1369,,
bob,3,28546133,898,0.0211,0.2784,4.2614,,-1.0582,0.2012,,
bob,3,28546133,899,0.0097,0.2407,4.4647,,-1.0712,0.1708,,
bob,3,28546133,900,0.0076,0.2477,5.1054,,-1.088,0.1882,,
bob,3,28546133,901,0.008,0.2685,4.4452,,-1.08,0.1952,,
bob,3,28546133,902,0.0063,0.2965,4.3448,,-1.0973,0.1803,,
bob,3,28546133,903,0.0064,0.2817,4.4691,,-1.0942,0.204,,
bob,3,28546133,904,0.004,0.2398,4.5737,,-1.0922,0.1883,,
bob,3,28546133,905,0.0063,0.2613,4.8031,,-1.0823,0.1772,,
bob,3,28546133,906,0.0073,0.2725,4.8402,,-1.0864,0.1804,,
bob,3,28546133,907,0.011,0.262,5.0735,,-1.0955,0.1907,,
bob,3,28546133,908,0.0099,0.2549,4.7333,,-1.0694,0.1921,,
bob,3,28546133,909,0.0148,0.3293,4.5057,,-1.0819,0.1948,,
bob,3,28546133,910,0.014,0.2094,5.0043,,-1.096,0.1552,,
bob,3,28546133,911,0.0171,0.2379,4.8147,,-1.0895,0.1862,,
bob,3,28546133,912,0.0133,0.2221,5.0851,,-1.082,0.1707,,
bob,3,28546133,913,0.0085,0.2404,4.8413,,-1.0815,0.1706,,
bob,3,28546133,914,0.011,0.2668,4.6158,,-1.093,0.1948,,
bob,3,28546133,915,0.0129,0.3011,4.4818,,-1.0829,0.204,,
bob,3,28546133,916,0.0086,0.2312,4.2912,,-1.0835,0.1787,,
bob,3,28546133,917,0.0053,0.2188,5.3052,,-1.0779,0.165,,
bob,3,28546133,918,0.0106,0.2603,5.2535,,-1.0826,0.1816,,
bob,3,28546133,919,0.0086,0.2282,4.7649,,-1.0886,0.1594,,
bob,3,28546133,920,0.0106,0.2516,4.3111,,-1.0667,0.167,,
bob,3,28546133,921,0.0136,0.2613,4.5818,,-1.0723,0.1818,,
bob,3,28546133,922,0.0105,0.4761,4.4344,,-1.0878,0.178,,
bob,3,28546133,923,0.0108,0.2178,4.6701,,-1.0965,0.1714,,
bob,3,28546133,924,0.0118,0.2473,4.349,,-1.0832,0.1754,,
bob,3,28546133,925,0.0185,0.2485,4.8149,,-1.0856,0.1899,,
bob,3,28546133,926,0.0092,0.2831,4.8806,,-1.0906,0.2,,
bob,3,28546133,927,0.0084,0.2238,5.2788,,-1.0939,0.167,,
bob,3,28546133,928,0.0093,0.2939,4.3355,,-1.0836,0.2071,,
bob,3,28546133,929,0.0064,0.2318,3.3897,,-1.0865,0.1498,,
bob,3,28546133,930,0.0059,0.2688,4.5308,,-1.0745,0.1636,,
bob,3,28546133,931,0.0072,0.2356,5.4995,,-1.0786,0.1523,,
bob,3,28546133,932,0.0114,0.2823,4.5929,,-1.0812,0.195,,
bob,3,28546133,933,0.0104,0.249,5.1943,,-1.0962,0.1833,,
bob,3,28546133,934,0.008,0.3387,4.1809,,-1.0834,0.1941,,
bob,3,28546133,935,0.0039,0.3049,5.0951,,-1.0783,0.1908,,
bob,3,28546133,936,-0.0014,0.255,4.7604,,-1.0923,0.1697,,
bob,3,28546133,937,0.0075,0.2947,3.6217,,-1.0599,0.2025,,
bob,3,28546133,938,0.01,0.25,5.1703,,-1.086,0.1906,,
bob,3,28546133,939,0.0068,0.2349,4.9712,,-1.086,0.1718,,
bob,3,28546133,940,0.0128,0.2329,4.8567,,-1.0726,0.1824,,
bob,3,28546133,941,0.0163,0.2852,5.3289,,-1.087,0.1951,,
bob,3,28546133,942,0.0128,0.227,4.8504,,-1.0743,0.1844,,
bob,3,28546133,943,0.0121,0.2387,4.7258,,-1.0845,0.1786,,
bob,3,28546133,944,0.0092,0.2342,4.4009,,-1.0964,0.1475,,
bob,3,28546133,945,0.0131,0.2483,5.2005,,-1.0981,0.1686,,
bob,3,28546133,946,0.0087,0.2133,4.4419,,-1.0923,0.1493,,
bob,3,28546133,947,0.0078,0.2261,4.605,,-1.0832,0.1723,,
bob,3,28546133,948,0.0084,0.2619,4.9216,,-1.1002,0.1466,,
bob,3,28546133,949,0.0079,0.2599,4.275,,-1.0696,0.1532,,
bob,3,28546133,950,0.0093,0.2639,4.6525,,-1.09,0.1937,,
bob,3,28546133,951,0.0075,0.232,4.0055,,-1.0682,0.1742,,
bob,3,28546133,952,0.0067,0.2675,4.2223,,-1.0659,0.17,,
bob,3,28546133,953,0.0069,0.2386,4.2627,,-1.0858,0.1743,,
bob,3,28546133,954,0.0089,0.2732,3.7266,,-1.0815,0.185,,
bob,3,28546133,955,0.0075,0.2932,4.1789,,-1.0955,0.189,,
bob,3,28546133,956,0.0019,0.2644,3.8574,,-1.0905,0.1542,,
bob,3,28546133,957,0.0068,0.2902,3.6098,,-1.0786,0.1636,,
bob,3,28546133,958,0.0107,0.2525,5.1149,,-1.0993,0.2004,,
bob,3,28546133,959,0.0093,0.232,5.1258,,-1.0829,0.1956,,
bob,3,28546133,960,0.0064,0.255,4.6788,,-1.0941,0.1732,,
bob,3,28546133,961,0.0102,0.2291,4.3194,,-1.0863,0.1776,,
bob,3,28546133,962,0.0126,0.2439,5.0145,,-1.0868,0.1809,,
bob,3,28546133,963,0.0014,0.303,3.4598,,-1.0683,0.1532,,
bob,3,28546133,964,0.0004,0.2142,3.9465,,-1.0925,0.1336,,
bob,3,28546133,965,0.0055,0.2133,4.345,,-1.0836,0.1328,,
bob,3,28546133,966,0.0075,0.2268,3.9335,,-1.0628,0.1507,,
bob,3,28546133,967,0.0059,0.2705,4.6429,,-1.0741,0.1765,,
bob,3,28546133,968,-0.0006,0.276,3.6739,,-1.0871,0.1509,,
bob,3,28546133,969,0.0038,0.2884,4.4587,,-1.09,0.19,,
bob,3,28546133,970,0.0015,0.259,3.9916,,-1.093,0.166,,
bob,3,28546133,971,0.0051,0.2772,4.516,,-1.0869,0.1809,,
bob,3,28546133,972,0.0063,0.2932,4.6381,,-1.0753,0.1759,,
bob,3,28546133,973,0.0043,0.2753,4.5788,,-1.0845,0.1783,,
bob,3,28546133,974,0.0116,0.2993,4.9574,,-1.0823,0.2112,,
bob,3,28546133,975,-0.0019,0.1994,4.7703,,-1.1058,0.14,,
bob,3,28546133,976,0.0121,0.2653,4.3596,,-1.0788,0.2032,,
bob,3,28546133,977,0.0078,0.2927,4.6334,,-1.1022,0.2,,
bob,3,28546133,978,0.0022,0.2773,4.2785,,-1.0818,0.1816,,
bob,3,28546133,979,0.0014,0.2086,4.6734,,-1.0945,0.1684,,
bob,3,28546133,980,0.0081,0.2292,4.9584,,-1.0917,0.1483,,
bob,3,28546133,981,0.0084,0.3134,3.4187,,-1.0745,0.1785,,
bob,3,28546133,982,0.0056,0.2852,4.36,,-1.0661,0.1919,,
bob,3,28546133,983,0.0008,0.2004,4.4735,,-1.0986,0.1242,,
bob,3,28546133,984,0.0106,0.2898,4.7784,,-1.0715,0.1842,,
bob,3,28546133,985,0.009,0.2268,4.1923,,-1.0783,0.1704,,
bob,3,28546133,986,0.0135,0.226,4.6353,,-1.0922,0.1762,,
bob,3,28546133,987,0.007,0.2204,4.2175,,-1.0976,0.16,,
bob,3,28546133,988,0.0076,0.2361,5.0449,,-1.0805,0.1742,,
bob,3,28546133,989,0.0073,0.2507,4.8082,,-1.0843,0.1597,,
bob,3,28546133,990,0.0074,0.2284,4.171,,-1.0665,0.1755,,
bob,3,28546133,991,0.0102,0.2763,4.0702,,-1.075,0.2012,,
bob,3,28546133,992,0.0032,0.2542,5.322,,-1.0928,0.1765,,
bob,3,28546133,993,0.0064,0.247,4.4795,,-1.1015,0.166,,
bob,3,28546133,994,0.0064,0.2113,4.5568,,-1.0785,0.1475,,
bob,3,28546133,995,0.0156,0.255,4.1824,,-1.0838,0.1912,,
bob,3,28546133,996,0.0083,0.2657,4.7054,,-1.0814,0.1806,,
bob,3,28546133,997,0.0144,0.2534,4.9025,,-1.1,0.1886,,
alice,3,28546824,990,0.1779,0.6996,4.6348,0.1322,,,490,150
alice,3,28546824,991,0.1497,0.879,4.3926,0.1322,,,468,239
alice,3,28546824,992,0.1588,0.7566,4.8438,0.1322,,,490,155
alice,3,28546824,993,0.1357,0.8973,4.752,0.1322,,,492,165
alice,3,28546824,994,0.1557,1.8341,3.041,0.1322,,,509,107
alice,3,28546824,995,0.1082,0.8176,4.9277,0.1322,,,510,80
alice,3,28546824,996,0.0916,1.0711,4.4258,0.1322,,,507,119
alice,3,28546824,997,0.1542,0.947,4.7188,0.1322,,,507,101
alice,3,28546824,998,0.1301,1.0935,4.4727,0.1322,,,500,149
alice,3,28546824,999,0.2046,1.4768,3.8359,0.1322,,,506,110
alice,3,28546824,1000,0.179,0.9959,4.7344,0.1322,,,502,123
alice,3,28546824,1001,0.112,1.4739,3.8008,0.1322,,,478,220
alice,3,28546824,1002,0.0576,1.1204,4.6836,0.1322,,,501,155
alice,3,28546824,1003,0.1151,1.1941,4.3691,0.1322,,,504,143
alice,3,28546824,1004,0.1888,1.3561,4.1855,0.1322,,,503,132
alice,3,28546824,1005,0.0885,1.2023,4.5488,0.1322,,,503,136
alice,3,28546824,1006,0.1783,1.1766,4.4219,0.1322,,,507,113
alice,3,28546824,1007,0.1326,1.4604,4.1738,0.1322,,,479,225
alice,3,28546824,1008,0.1049,1.2473,4.5742,0.1322,,,500,148
alice,3,28546824,1009,0.1792,1.3158,4.4102,0.1322,,,505,113
alice,3,28546824,1010,0.1033,1.3168,4.3926,0.1322,,,494,154
alice,3,28546824,1011,0.1113,1.3495,4.332,0.1322,,,500,153
alice,3,28546824,1012,0.1615,1.4142,4.2949,0.1322,,,501,129
alice,3,28546824,1013,0.1285,1.1918,4.6992,0.1322,,,503,116
alice,3,28546824,1014,0.1398,1.4703,4.3379,0.1322,,,504,152
alice,3,28546824,1015,0.1179,1.4144,4.2188,0.1322,,,505,143
alice,3,28546824,1016,0.1076,1.3662,4.3223,0.1322,,,502,156
alice,3,28546824,1017,0.1576,1.309,4.4414,0.1322,,,504,133
alice,3,28546824,1018,0.1443,1.2263,4.4824,0.1322,,,500,146
alice,3,28546824,1019,0.1294,1.413,4.3379,0.1322,,,498,143
alice,3,28546824,1020,0.1283,1.3647,4.3555,0.1322,,,504,133
alice,3,28546824,1021,0.147,1.2504,4.4668,0.1322,,,509,112
alice,3,28546824,1022,0.0994,1.3271,4.4355,0.1322,,,505,140
alice,3,28546824,1023,0.1169,1.3937,4.2695,0.1322,,,502,158
alice,3,28546824,1024,0.1478,1.3379,4.4766,0.1322,,,503,122
alice,3,28546824,1025,0.1315,1.2633,4.4961,0.1322,,,501,129
alice,3,28546824,1026,0.1529,1.3054,4.5391,0.1322,,,502,140
alice,3,28546824,1027,0.1212,1.3849,4.2988,0.1322,,,504,132
alice,3,28546824,1028,0.1595,1.4487,4.2402,0.1322,,,497,147
alice,3,28546824,1029,0.1235,1.367,4.5156,0.1322,,,496,150
alice,3,28546824,1030,0.1654,1.2967,4.4258,0.1322,,,510,121
alice,3,28546824,1031,0.155,1.5055,4.3008,0.1322,,,503,138
alice,3,28546824,1032,0.1116,1.4482,4.3105,0.1322,,,502,141
alice,3,28546824,1033,0.1329,1.3919,4.3105,0.1322,,,505,138
alice,3,28546824,1034,0.1496,1.3101,4.5156,0.1322,,,499,130
alice,3,28546824,1035,0.1065,1.4219,4.3164,0.1322,,,500,158
alice,3,28546824,1036,0.1232,1.3612,4.3965,0.1322,,,501,145
alice,3,28546824,1037,0.1517,1.3701,4.3047,0.1322,,,503,131
alice,3,28546824,1038,0.121,1.3897,4.4648,0.1322,,,502,128
alice,3,28546824,1039,0.114,1.3142,4.4023,0.1322,,,505,150
alice,3,28546824,1040,0.1208,1.2476,4.5059,0.1322,,,504,130
alice,3,28546824,1041,0.1498,1.3654,4.3184,0.1322,,,498,146
alice,3,28546824,1042,0.1196,1.3313,4.3418,0.1322,,,494,152
alice,3,28546824,1043,0.1302,1.3181,4.4609,0.1322,,,502,140
alice,3,28546824,1044,0.1085,1.2662,4.4062,0.1322,,,501,146
alice,3,28546824,1045,0.1173,1.2501,4.457,0.1322,,,499,139
alice,3,28546824,1046,0.1543,1.4501,4.2344,0.1322,,,499,154
alice,3,28546824,1047,0.1261,1.3576,4.4434,0.1322,,,500,145
alice,3,28546824,1048,0.1281,1.2645,4.4355,0.1322,,,506,124
alice,3,28546824,1049,0.1231,1.3174,4.3516,0.1322,,,498,150
alice,3,28546824,1050,0.1272,1.3797,4.4375,0.1322,,,489,176
alice,3,28546824,1051,0.1274,1.4157,4.3027,0.1322,,,495,165
alice,3,28546824,1052,0.1381,1.3484,4.5195,0.1322,,,504,112
alice,3,28546824,1053,0.1219,1.3974,4.3711,0.1322,,,502,130
alice,3,28546824,1054,0.1285,1.3186,4.4629,0.1322,,,503,137
alice,3,28546824,1055,0.1608,1.3522,4.3887,0.1322,,,505,132
alice,3,28546824,1056,0.1162,1.5436,4.2109,0.1322,,,499,166
alice,3,28546824,1057,0.1219,1.3296,4.4004,0.1322,,,506,137
alice,3,28546824,1058,0.1341,1.3419,4.4727,0.1322,,,500,136
alice,3,28546824,1059,0.1192,1.2813,4.6504,0.1322,,,502,129
alice,3,28546824,1060,0.1565,1.3481,4.5215,0.1322,,,497,127
alice,3,28546824,1061,0.142,1.4752,4.2363,0.1322,,,494,156
alice,3,28546824,1062,0.122,1.5013,4.2402,0.1322,,,501,159
alice,3,28546824,1063,0.0993,1.3676,4.2832,0.1322,,,504,142
alice,3,28546824,1064,0.1515,1.2662,4.6289,0.1322,,,500,128
alice,3,28546824,1065,0.1174,1.466,4.1484,0.1322,,,495,175
alice,3,28546824,1066,0.1283,1.3953,4.2656,0.1322,,,499,150
alice,3,28546824,1067,0.1661,1.3135,4.4629,0.1322,,,504,129
alice,3,28546824,1068,0.1282,1.6067,3.9941,0.1322,,,497,184
alice,3,28546824,1069,0.1529,1.3873,4.5176,0.1322,,,500,156
alice,3,28546824,1070,0.1482,1.5378,4.0469,0.1322,,,495,176
alice,3,28546824,1071,0.1197,1.6747,4.0469,0.1322,,,488,213
alice,3,28546824,1072,0.1593,1.3015,4.4688,0.1322,,,504,143
alice,3,28546824,1073,0.0961,1.1603,4.8027,0.1322,,,505,120
alice,3,28546824,1074,0.1139,1.3846,4.2305,0.1322,,,496,168
alice,3,28546824,1075,0.1241,1.3384,4.3926,0.1322,,,495,154
alice,3,28546824,1076,0.1185,1.3321,4.3672,0.1322,,,507,129
alice,3,28546824,1077,0.1249,1.2365,4.5996,0.1322,,,498,134
alice,3,28546824,1078,0.1049,1.2453,4.5508,0.1322,,,497,145
alice,3,28546824,1079,0.1154,1.3276,4.375,0.1322,,,495,140
alice,3,28546824,1080,0.0937,1.3333,4.3516,0.1322,,,496,160
alice,3,28546824,1081,0.1229,1.275,4.4336,0.1322,,,505,129
alice,3,28546824,1082,0.1311,1.2553,4.5449,0.1322,,,509,117
alice,3,28546824,1083,0.1407,1.2264,4.5781,0.1322,,,509,106
alice,3,28546824,1084,0.1361,1.2054,4.5762,0.1322,,,506,122
alice,3,28546824,1085,0.1273,1.4715,4.2266,0.1322,,,497,167
alice,3,28546824,1086,0.1346,1.4314,4.2617,0.1322,,,502,146
alice,3,28546824,1087,0.109,1.4127,4.252,0.1322,,,499,160
alice,3,28546824,1088,0.1282,1.3584,4.3945,0.1322,,,497,158
alice,3,28546824,1089,0.1306,1.2126,4.6016,0.1322,,,510,116
alice,3,28546824,1090,0.1238,1.3783,4.3711,0.1322,,,499,144
alice,3,28546824,1091,0.1174,1.5592,3.9414,0.1322,,,496,186
alice,3,28546824,1092,0.1337,1.2936,4.4961,0.1322,,,500,139
alice,3,28546824,1093,0.1388,1.3415,4.3887,0.1322,,,498,136
alice,3,28546824,1094,0.1135,1.2965,4.5156,0.1322,,,506,130
alice,3,28546824,1095,0.1172,1.3267,4.5605,0.1322,,,507,127
alice,3,28546824,1096,0.0965,1.4922,4.1055,0.1322,,,501,151
alice,3,28546824,1097,0.1331,1.3279,4.3535,0.1322,,,497,139
alice,3,28546824,1098,0.1508,1.2544,4.5371,0.1322,,,497,131
alice,3,28546824,1099,0.1004,1.2777,4.5293,0.1322,,,505,131
alice,3,28546824,1100,0.104,1.3704,4.4688,0.1322,,,501,132
alice,3,28546824,1101,0.1365,1.4478,4.3105,0.1322,,,506,122
alice,3,28546824,1102,0.1098,1.3441,4.416,0.1322,,,504,133
alice,3,28546824,1103,0.1754,1.3661,4.3086,0.1322,,,504,151
alice,3,28546824,1104,0.0954,1.5431,4.1074,0.1322,,,486,213
alice,3,28546824,1105,0.1189,1.4416,4.4512,0.1322,,,502,152
alice,3,28546824,1106,0.1647,1.2363,4.502,0.1322,,,508,117
alice,3,28546824,1107,0.1207,1.3276,4.4043,0.1322,,,497,156
alice,3,28546824,1108,0.1084,1.4956,4.0566,0.1322,,,505,159
alice,3,28546824,1109,0.1129,1.3452,4.4395,0.1322,,,498,154
alice,3,28546824,1110,0.1291,1.3032,4.4316,0.1322,,,507,135
alice,3,28546824,1111,0.1082,1.319,4.4746,0.1322,,,506,146
alice,3,28546824,1112,0.1231,1.1993,4.6602,0.1322,,,498,136
alice,3,28546824,1113,0.1414,1.2831,4.4492,0.1322,,,504,119
alice,3,28546824,1114,0.1179,1.2411,4.5664,0.1322,,,501,127
alice,3,28546824,1115,0.1052,1.4022,4.2363,0.1322,,,499,145
alice,3,28546824,1116,0.1002,1.4322,4.1777,0.1322,,,502,168
alice,3,28546824,1117,0.1707,1.1415,4.6973,0.1322,,,505,117
alice,3,28546824,1118,0.117,1.4755,4.1387,0.1322,,,489,180
bob,3,28546824,990,0.0006,0.428,4.0378,,-1.0683,0.1857,,
bob,3,28546824,991,0.0155,0.3085,3.102,,-1.0428,0.2048,,
bob,3,28546824,992,-0.0157,0.2351,3.8207,,-1.0504,0.1559,,
bob,3,28546824,993,0.0099,0.2378,4.1052,,-1.0488,0.1726,,
bob,3,28546824,994,0.003,0.2115,5.5426,,-1.0824,0.1616,,
bob,3,28546824,995,0.0141,0.1782,5.7088,,-1.081,0.123,,
bob,3,28546824,996,0.0143,0.1763,5.1745,,-1.0616,0.1643,,
bob,3,28546824,997,0.0203,0.2279,5.2907,,-1.0848,0.1503,,
bob,3,28546824,998,0.015,0.2282,4.7266,,-1.075,0.1739,,
bob,3,28546824,999,0.0124,0.2085,5.1895,,-1.0821,0.1466,,
bob,3,28546824,1000,0.0066,0.2052,4.7326,,-1.0747,0.1503,,
bob,3,28546824,1001,0.018,0.2741,3.6746,,-1.0629,0.2247,,
bob,3,28546824,1002,0.0135,0.2246,4.6847,,-1.0752,0.1681,,
bob,3,28546824,1003,0.0206,0.2227,4.9794,,-1.0957,0.1937,,
bob,3,28546824,1004,0.0174,0.2211,4.978,,-1.081,0.165,,
bob,3,28546824,1005,0.0149,0.2558,5.0849,,-1.0776,0.1804,,
bob,3,28546824,1006,0.018,0.2112,5.4113,,-1.0855,0.1637,,
bob,3,28546824,1007,0.0155,0.3192,3.5519,,-1.0623,0.2082,,
bob,3,28546824,1008,0.0153,0.2317,4.5939,,-1.0596,0.1656,,
bob,3,28546824,1009,0.0156,0.2014,5.1065,,-1.0849,0.1502,,
bob,3,28546824,1010,0.0249,0.2358,4.1996,,-1.0724,0.176,,
bob,3,28546824,1011,0.0282,0.2229,4.8669,,-1.0703,0.1873,,
bob,3,28546824,1012,0.0269,0.2632,4.8603,,-1.0917,0.1737,,
bob,3,28546824,1013,0.0157,0.1946,4.416,,-1.0867,0.1408,,
bob,3,28546824,1014,0.0242,0.259,5.197,,-1.082,0.1943,,
bob,3,28546824,1015,0.0233,0.2386,5.3184,,-1.0962,0.1988,,
bob,3,28546824,1016,0.0203,0.2351,4.9518,,-1.086,0.1908,,
bob,3,28546824,1017,0.014,0.2348,4.9502,,-1.0822,0.1663,,
bob,3,28546824,1018,0.0275,0.2099,4.8424,,-1.0721,0.1875,,
bob,3,28546824,1019,0.0236,0.2245,4.5114,,-1.0651,0.1807,,
bob,3,28546824,1020,0.027,0.204,4.8392,,-1.0788,0.1753,,
bob,3,28546824,1021,0.0237,0.22,5.4688,,-1.078,0.1663,,
bob,3,28546824,1022,0.0288,0.1991,5.1608,,-1.0687,0.1847,,
bob,3,28546824,1023,0.0278,0.2175,5.0511,,-1.0799,0.194,,
bob,3,28546824,1024,0.0255,0.2162,4.606,,-1.086,0.1508,,
bob,3,28546824,1025,0.0246,0.2044,4.7797,,-1.0936,0.1634,,
bob,3,28546824,1026,0.0254,0.2335,4.8285,,-1.0818,0.171,,
bob,3,28546824,1027,0.0298,0.2675,5.1982,,-1.0722,0.1929,,
bob,3,28546824,1028,0.0241,0.3107,4.3792,,-1.0855,0.167,,
bob,3,28546824,1029,0.0268,0.1957,4.1941,,-1.0767,0.163,,
bob,3,28546824,1030,0.029,0.2189,5.5686,,-1.0833,0.1779,,
bob,3,28546824,1031,0.0284,0.2601,5.1155,,-1.0741,0.1957,,
bob,3,28546824,1032,0.0143,0.2313,4.9104,,-1.0859,0.1735,,
bob,3,28546824,1033,0.0248,0.211,5.1959,,-1.0789,0.1838,,
bob,3,28546824,1034,0.0286,0.2009,4.5557,,-1.0887,0.1743,,
bob,3,28546824,1035,0.0247,0.2305,4.7696,,-1.0783,0.1852,,
bob,3,28546824,1036,0.0252,0.2096,4.7922,,-1.0658,0.1753,,
bob,3,28546824,1037,0.0256,0.2265,5.059,,-1.0786,0.179,,
bob,3,28546824,1038,0.023,0.2088,4.7965,,-1.0696,0.1552,,
bob,3,28546824,1039,0.023,0.2628,5.0854,,-1.0663,0.1907,,
bob,3,28546824,1040,0.0183,0.2483,5.0062,,-1.0745,0.1585,,
bob,3,28546824,1041,0.0226,0.2638,4.6401,,-1.0821,0.182,,
bob,3,28546824,1042,0.0216,0.2198,4.2168,,-1.0805,0.1776,,
bob,3,28546824,1043,0.0304,0.2026,4.9326,,-1.0683,0.1677,,
bob,3,28546824,1044,0.0263,0.1959,4.8647,,-1.0784,0.1794,,
bob,3,28546824,1045,0.0249,0.204,4.5755,,-1.0752,0.1663,,
bob,3,28546824,1046,0.025,0.2558,4.7468,,-1.0823,0.1881,,
bob,3,28546824,1047,0.0176,0.2304,4.7212,,-1.0903,0.1756,,
bob,3,28546824,1048,0.0267,0.2029,5.2613,,-1.0684,0.171,,
bob,3,28546824,1049,0.0225,0.2335,4.4282,,-1.0723,0.1861,,
bob,3,28546824,1050,0.0092,0.2766,3.9604,,-1.0612,0.1802,,
bob,3,28546824,1051,0.0098,0.2672,4.3028,,-1.0811,0.1803,,
bob,3,28546824,1052,0.0125,0.2121,4.9499,,-1.0836,0.1488,,
bob,3,28546824,1053,0.0341,0.2213,4.8456,,-1.0811,0.1706,,
bob,3,28546824,1054,0.0257,0.2182,5.0395,,-1.0778,0.1776,,
bob,3,28546824,1055,0.0304,0.2259,5.2393,,-1.072,0.1745,,
bob,3,28546824,1056,0.0121,0.2515,4.7883,,-1.0695,0.2056,,
bob,3,28546824,1057,0.0156,0.1964,5.2589,,-1.0915,0.1825,,
bob,3,28546824,1058,0.0375,0.2315,4.657,,-1.0766,0.1613,,
bob,3,28546824,1059,0.0105,0.2068,4.7498,,-1.0836,0.1472,,
bob,3,28546824,1060,0.0454,0.1922,4.1654,,-1.0811,0.1398,,
bob,3,28546824,1061,0.043,0.217,4.2313,,-1.0742,0.1719,,
bob,3,28546824,1062,0.0195,0.2472,4.9198,,-1.0738,0.1984,,
bob,3,28546824,1063,0.0168,0.2844,5.2093,,-1.0803,0.1996,,
bob,3,28546824,1064,0.0425,0.2118,4.3422,,-1.0855,0.1477,,
bob,3,28546824,1065,0.0154,0.257,4.4724,,-1.0816,0.2121,,
bob,3,28546824,1066,0.0129,0.2712,4.723,,-1.0918,0.1884,,
bob,3,28546824,1067,0.0103,0.2606,5.102,,-1.0747,0.1793,,
bob,3,28546824,1068,0.0101,0.3178,4.7551,,-1.0821,0.2354,,
bob,3,28546824,1069,0.0401,0.2399,4.4578,,-1.0942,0.1838,,
bob,3,28546824,1070,0.0386,0.2678,4.5461,,-1.0713,0.2194,,
bob,3,28546824,1071,0.0218,0.2949,4.043,,-1.0825,0.2206,,
bob,3,28546824,1072,0.0186,0.2401,5.1295,,-1.0887,0.1891,,
