agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,sr,valid_goals,invalid_goals,avg_xy,max_xy
alice,1,28556262,90,0.0091,0.2869,4.9056,0.3714,,,619,1259,0.062,0.675
alice,1,28556262,91,0.0224,0.3237,5.0,0.3678,,,661,1181,0.069,0.655
alice,1,28556262,92,0.0248,0.3013,4.9712,0.3643,,,686,1174,0.069,0.619
alice,1,28556262,93,0.015,0.3218,5.072,0.3608,,,636,1170,0.064,0.663
alice,1,28556262,94,0.0192,0.3152,5.0984,0.3573,,,642,1218,0.067,0.732
alice,1,28556262,95,0.0191,0.3104,5.1139,0.3539,,,684,1166,0.072,0.602
alice,1,28556262,96,0.0088,0.2675,4.9078,0.3506,,,641,1205,0.066,0.564
alice,1,28556262,97,0.0111,0.3044,4.9449,0.3472,,,651,1152,0.069,0.599
alice,1,28556262,98,0.0167,0.301,4.832,0.344,,,681,1149,0.072,0.637
alice,1,28556262,99,0.0126,0.2811,4.6966,0.3407,,,645,1188,0.07,0.612
alice,1,28556262,100,0.0173,0.3071,4.8425,0.3376,,,681,1164,0.07,0.652
alice,1,28556262,101,0.0154,0.2996,4.8368,0.3344,,,689,1131,0.07,0.833
alice,1,28556262,102,0.0127,0.3159,4.918,0.3313,,,655,1125,0.073,0.598
alice,1,28556262,103,0.0219,0.3488,5.0037,0.3282,,,691,1117,0.075,0.642
alice,1,28556262,104,0.0172,0.3701,4.9472,0.3252,,,697,1049,0.075,0.759
alice,1,28556262,105,0.0209,0.3556,4.9711,0.3222,,,685,1106,0.075,0.635
alice,1,28556262,106,0.0218,0.3329,5.0385,0.3193,,,674,1133,0.071,0.53
alice,1,28556262,107,0.0266,0.3521,5.1762,0.3164,,,695,1093,0.074,0.605
alice,1,28556262,108,0.0156,0.3417,4.8699,0.3135,,,687,1107,0.076,0.637
alice,1,28556262,109,0.0189,0.3533,5.0,0.3107,,,684,1111,0.073,0.613
alice,1,28556262,110,0.0206,0.3192,4.9841,0.3079,,,701,1097,0.076,0.674
alice,1,28556262,111,0.0175,0.3363,4.8868,0.3052,,,689,1067,0.073,0.695
alice,1,28556262,112,0.0159,0.2833,4.6935,0.3025,,,673,1147,0.071,0.676
alice,1,28556262,113,0.0235,0.3163,4.878,0.2998,,,707,1091,0.072,0.603
alice,1,28556262,114,0.0244,0.3233,4.9016,0.2971,,,735,1014,0.083,0.693
alice,1,28556262,115,0.0114,0.3561,4.9567,0.2945,,,711,975,0.081,0.643
alice,1,28556262,116,0.0167,0.3434,4.9272,0.292,,,669,1089,0.076,0.836
alice,1,28556262,117,0.0282,0.311,4.873,0.2894,,,710,1115,0.075,0.728
alice,1,28556262,118,0.0153,0.3351,5.2684,0.2869,,,661,1100,0.072,0.756
alice,1,28556262,119,0.0278,0.3448,4.8352,0.2844,,,719,1033,0.08,0.833
alice,1,28556262,120,0.0213,0.3422,4.8947,0.282,,,721,1035,0.079,0.643
alice,1,28556262,121,0.0221,0.3535,5.1142,0.2796,,,692,1034,0.076,0.621
alice,1,28556262,122,0.0252,0.3281,4.9213,0.2772,,,713,1060,0.081,0.673
alice,1,28556262,123,0.0195,0.3725,5.0478,0.2749,,,712,1013,0.081,0.643
alice,1,28556262,124,0.0232,0.2807,4.6387,0.2726,,,688,1111,0.072,0.579
alice,1,28556262,125,0.0255,0.3395,4.824,0.2703,,,738,1005,0.082,0.759
alice,1,28556262,126,0.0244,0.3325,4.7248,0.268,,,738,982,0.084,0.709
alice,1,28556262,127,0.0304,0.3876,4.9745,0.2658,,,750,899,0.084,0.646
alice,1,28556262,128,0.0177,0.3524,4.7201,0.2636,,,729,974,0.081,0.688
alice,1,28556262,129,0.0246,0.3293,4.7734,0.2614,,,742,974,0.084,0.638
alice,1,28568870,130,0.0873,0.6245,5.3127,0.2593,,,882,1020,0.092,0.647
alice,1,28568870,131,0.0091,0.2095,5.122,0.2572,,,475,1602,0.049,0.76
alice,1,28568870,132,0.0865,0.3979,5.2417,0.2551,,,783,1012,0.095,0.702
alice,1,28568870,133,0.0536,0.4045,5.0391,0.2531,,,774,856,0.103,0.673
alice,1,28568870,134,0.0552,0.4287,4.9347,0.251,,,816,780,0.117,0.697
alice,1,28568870,135,0.0583,0.4994,5.0387,0.249,,,827,670,0.123,0.874
alice,1,28568870,136,0.0591,0.4963,5.1291,0.2471,,,801,694,0.122,0.861
alice,1,28568870,137,0.0676,0.4902,5.1429,0.2451,,,839,685,0.123,0.737
alice,1,28568870,138,0.0605,0.5447,5.3824,0.2432,,,821,631,0.126,0.802
alice,1,28568870,139,0.0645,0.4728,5.0162,0.2413,,,829,660,0.123,0.836
alice,1,28568870,140,0.0623,0.4694,4.987,0.2394,,,818,680,0.121,0.752
alice,1,28568870,141,0.0635,0.5052,5.0872,0.2376,,,833,668,0.12,0.658
alice,1,28568870,142,0.0712,0.4929,5.1199,0.2358,,,831,661,0.126,0.894
alice,1,28568870,143,0.0473,0.4026,4.7508,0.234,,,779,797,0.111,0.772
alice,1,28568870,144,0.0867,0.4452,4.9455,0.2322,,,861,682,0.13,0.729
alice,1,28568870,145,0.0643,0.4982,5.0506,0.2305,,,840,610,0.135,0.662
alice,1,28568870,146,0.0719,0.494,5.0463,0.2287,,,862,653,0.127,0.802
alice,1,28568870,147,0.0701,0.4825,5.0532,0.227,,,851,625,0.132,0.9
alice,1,28568870,148,0.0687,0.5046,5.1061,0.2253,,,852,599,0.135,0.757
alice,1,28568870,149,0.0807,0.5301,5.0273,0.2237,,,876,535,0.143,0.765
alice,1,28568870,150,0.0823,0.5541,5.1725,0.222,,,848,540,0.145,0.709
alice,1,28568870,151,0.0564,0.4869,5.1719,0.2204,,,853,636,0.126,0.727
alice,1,28568870,152,0.0617,0.4821,4.9843,0.2188,,,861,605,0.13,0.703
alice,1,28568870,153,0.06,0.5168,5.0695,0.2173,,,874,563,0.141,0.718
alice,1,28568870,154,0.0396,0.4767,4.8696,0.2157,,,849,637,0.125,0.752
alice,1,28568870,155,0.0719,0.4902,5.1042,0.2142,,,847,603,0.135,0.839
alice,1,28568870,156,0.0489,0.4207,4.7781,0.2127,,,832,677,0.121,0.639
alice,1,28568870,157,0.0587,0.4487,4.947,0.2112,,,841,666,0.13,0.738
alice,1,28568870,158,0.0534,0.4471,4.9463,0.2097,,,857,636,0.127,0.84
alice,1,28568870,159,0.0461,0.4638,4.7066,0.2083,,,845,613,0.134,0.892
alice,1,28568870,160,0.0559,0.5116,4.9706,0.2068,,,857,586,0.132,0.764
alice,1,28568870,161,0.0602,0.4808,4.8839,0.2054,,,858,616,0.129,0.7
alice,1,28568870,162,0.0696,0.4379,4.8436,0.204,,,872,618,0.132,0.763
alice,1,28568870,163,0.0395,0.4194,4.7023,0.2026,,,795,709,0.122,0.848
alice,1,28568870,164,0.0551,0.4392,4.8156,0.2013,,,853,704,0.123,0.71
alice,1,28568870,165,0.0474,0.4947,5.0609,0.1999,,,841,655,0.128,0.731
alice,1,28568870,166,0.0545,0.488,4.9939,0.1986,,,849,647,0.132,0.681
alice,1,28568870,167,0.0567,0.4928,4.972,0.1973,,,830,637,0.128,0.753
alice,1,28568870,168,0.0577,0.4652,5.0696,0.196,,,823,693,0.128,0.831
alice,1,28568870,169,0.0592,0.4411,4.8133,0.1948,,,840,698,0.117,0.668
alice,1,28568870,170,0.0623,0.4578,4.8333,0.1935,,,836,657,0.125,0.693
alice,1,28568870,171,0.0555,0.4133,4.6592,0.1923,,,849,720,0.121,0.852
alice,1,28568870,172,0.0587,0.4374,4.8161,0.191,,,852,649,0.128,0.897
alice,1,28568870,173,0.0604,0.4598,4.9274,0.1898,,,852,603,0.13,0.803
alice,1,28568870,174,0.0498,0.4772,4.6896,0.1887,,,850,628,0.128,0.848
alice,1,28568870,175,0.0614,0.4881,4.9877,0.1875,,,847,650,0.128,0.824
alice,1,28568870,176,0.0648,0.5112,5.1037,0.1863,,,846,606,0.133,0.855
alice,1,28568870,177,0.0644,0.4805,4.6346,0.1852,,,875,604,0.135,0.726
alice,1,28568870,178,0.059,0.4953,4.9265,0.1841,,,841,661,0.124,0.707
alice,1,28568870,179,0.0758,0.4934,4.8514,0.1829,,,897,568,0.142,0.842
alice,1,28568870,180,0.0609,0.4794,5.0256,0.1818,,,873,600,0.134,0.732
alice,1,28568870,181,0.0522,0.4493,5.0035,0.1808,,,851,616,0.134,0.701
alice,1,28568870,182,0.0589,0.4409,4.7533,0.1797,,,847,621,0.126,0.634
alice,1,28568870,183,0.0608,0.4556,4.7138,0.1786,,,880,581,0.138,0.608
alice,1,28568870,184,0.0617,0.4611,4.7962,0.1776,,,872,577,0.137,0.704
alice,1,28568870,185,0.0619,0.4734,4.8921,0.1766,,,853,596,0.139,1.012
alice,1,28568870,186,0.0697,0.4575,4.7453,0.1756,,,889,590,0.14,0.915
alice,1,28568870,187,0.0476,0.4782,4.8222,0.1746,,,849,610,0.134,0.715
alice,1,28568870,188,0.0649,0.4504,4.7219,0.1736,,,868,622,0.127,0.637
alice,1,28568870,189,0.053,0.5056,4.8077,0.1726,,,870,577,0.133,0.778
alice,1,28568870,190,0.0549,0.4892,5.2635,0.1716,,,853,616,0.138,0.781
alice,1,28568870,191,0.0659,0.4917,4.7305,0.1707,,,880,562,0.142,0.699
alice,1,28568870,192,0.0653,0.5281,4.8864,0.1698,,,891,500,0.152,0.793
alice,1,28568870,193,0.0612,0.4904,4.7464,0.1688,,,866,587,0.135,0.835
alice,1,28568870,194,0.0733,0.5148,4.7871,0.1679,,,899,545,0.139,0.792
alice,1,28568870,195,0.0754,0.503,4.7493,0.167,,,896,525,0.141,0.792
alice,1,28568870,196,0.0742,0.4985,4.7337,0.1661,,,915,491,0.149,0.768
alice,1,28568870,197,0.0543,0.4996,4.8221,0.1653,,,889,519,0.146,0.704
alice,1,28568870,198,0.0513,0.4958,4.9122,0.1644,,,865,560,0.136,0.735
alice,1,28568870,199,0.0594,0.5137,5.1074,0.1635,,,886,538,0.146,0.74
alice,1,28568870,200,0.0652,0.4825,4.8707,0.1627,,,894,531,0.149,0.673
alice,1,28568870,201,0.0397,0.5219,4.7713,0.1619,,,888,524,0.146,0.72
alice,1,28568870,202,0.0664,0.5468,4.893,0.1611,,,892,509,0.146,0.727
alice,1,28568870,203,0.059,0.5345,4.7052,0.1602,,,939,468,0.148,0.72
alice,1,28568870,204,0.0546,0.4831,4.5775,0.1594,,,900,502,0.145,0.812
alice,1,28568870,205,0.044,0.5242,4.7493,0.1587,,,889,502,0.15,1.028
alice,1,28568870,206,0.0451,0.5507,4.7972,0.1579,,,899,524,0.145,0.737
alice,1,28568870,207,0.0725,0.4918,4.6472,0.1571,,,916,496,0.147,0.742
alice,1,28568870,208,0.065,0.4729,4.7839,0.1564,,,911,513,0.153,0.721
alice,1,28568870,209,0.049,0.5331,4.6567,0.1556,,,900,457,0.151,0.869
alice,1,28568870,210,0.0832,0.5053,4.6657,0.1549,,,937,429,0.154,0.674
alice,1,28568870,211,0.0529,0.4858,4.3725,0.1542,,,919,481,0.144,0.681
alice,1,28568870,212,0.0581,0.5444,4.5768,0.1534,,,946,418,0.154,0.7
alice,1,28568870,213,0.0582,0.5812,5.0117,0.1527,,,908,423,0.157,0.848
alice,1,28568870,214,0.0672,0.5566,4.8774,0.152,,,924,426,0.164,0.747
alice,1,28568870,215,0.0608,0.5868,4.859,0.1513,,,920,436,0.159,0.688
alice,1,28568870,216,0.0817,0.5878,4.9598,0.1507,,,921,428,0.16,0.715
alice,1,28568870,217,0.0916,0.5713,4.8403,0.15,,,944,413,0.162,0.741
alice,1,28568870,218,0.0901,0.5607,4.8048,0.1493,,,940,391,0.17,0.81
bob,1,28556262,0,-0.0223,0.0786,0.0,,-1.0138,0.0959,,,,
bob,1,28556262,1,-0.0005,0.1174,0.0,,-1.0123,0.0752,,,,
bob,1,28556262,2,0.0001,0.0944,0.0,,-1.0108,0.0638,,,,
bob,1,28556262,3,0.0002,0.1215,0.0,,-1.019,0.0833,,,,
bob,1,28556262,4,0.0006,0.1535,0.0,,-1.021,0.1028,,,,
bob,1,28556262,5,0.0013,0.0862,0.0,,-1.0264,0.0608,,,,
bob,1,28556262,6,0.0005,0.0976,0.0,,-1.0148,0.0651,,,,
bob,1,28556262,7,0.0006,0.1432,0.0,,-1.0268,0.0994,,,,
bob,1,28556262,8,0.0008,0.1107,0.0,,-1.0474,0.0798,,,,
bob,1,28556262,9,0.0004,0.1257,0.0,,-1.0419,0.0845,,,,
bob,1,28556262,10,0.0005,0.1394,0.0,,-1.0171,0.0968,,,,
bob,1,28556262,11,-0.0004,0.1091,0.0,,-1.027,0.0746,,,,
bob,1,28556262,12,0.0008,0.1225,0.0,,-1.0465,0.0835,,,,
bob,1,28556262,13,0.0,0.1452,0.0,,-1.0323,0.1006,,,,
bob,1,28556262,14,-0.0003,0.1223,0.0,,-1.0187,0.0854,,,,
bob,1,28556262,15,0.0008,0.092,0.0,,-1.0397,0.0664,,,,
bob,1,28556262,16,-0.0008,0.1382,0.0,,-1.0766,0.0919,,,,
bob,1,28556262,17,0.0016,0.1284,0.0,,-1.0634,0.0866,,,,
bob,1,28556262,18,-0.0002,0.1403,0.0,,-1.03,0.0991,,,,
bob,1,28556262,19,0.0002,0.1318,0.0,,-1.0637,0.0869,,,,
bob,1,28556262,20,0.0002,0.1543,0.0,,-1.0474,0.1061,,,,
bob,1,28556262,21,-0.0003,0.0878,0.0,,-1.0635,0.059,,,,
bob,1,28556262,22,0.0001,0.115,0.0,,-1.0647,0.0815,,,,
bob,1,28556262,23,-0.0001,0.093,0.0,,-1.0741,0.0626,,,,
bob,1,28556262,24,0.0003,0.1221,0.0,,-1.0643,0.083,,,,
bob,1,28556262,25,-0.0002,0.1294,0.0,,-1.0871,0.0888,,,,
bob,1,28556262,26,-0.0001,0.139,0.0,,-1.0706,0.0937,,,,
bob,1,28556262,27,-0.0001,0.1483,0.0,,-1.0851,0.1012,,,,
bob,1,28556262,28,-0.0004,0.1208,0.0,,-1.0439,0.0897,,,,
bob,1,28556262,29,0.0004,0.1208,0.0,,-1.1055,0.0822,,,,
bob,1,28556262,30,0.0002,0.1349,0.0,,-1.09,0.0963,,,,
bob,1,28556262,31,-0.0004,0.1285,0.0,,-1.0631,0.0893,,,,
bob,1,28556262,32,0.0004,0.1063,0.0,,-1.082,0.0748,,,,
bob,1,28556262,33,0.0001,0.1196,0.0,,-1.1069,0.0847,,,,
bob,1,28556262,34,0.0002,0.0986,0.0,,-1.0756,0.0723,,,,
bob,1,28556262,35,-0.0003,0.1114,0.0,,-1.1065,0.0782,,,,
bob,1,28556262,36,-0.0015,0.1531,0.0,,-1.1162,0.1034,,,,
bob,1,28556262,37,0.0005,0.1223,0.0,,-1.0966,0.0852,,,,
bob,1,28556262,38,-0.0002,0.1466,0.0,,-1.0569,0.1035,,,,
bob,1,28556262,39,-0.0001,0.1134,0.0,,-1.0404,0.0824,,,,
bob,1,28556262,40,-0.0004,0.1224,0.0,,-1.0294,0.0789,,,,
bob,1,28556262,41,-0.0002,0.1113,0.0,,-1.037,0.0803,,,,
bob,1,28556262,42,-0.0,0.1339,0.0,,-1.0246,0.0911,,,,
bob,1,28556262,43,0.0005,0.1204,0.0,,-1.026,0.085,,,,
bob,1,28556262,44,0.0001,0.1377,0.0,,-1.0308,0.0918,,,,
bob,1,28556262,45,-0.0008,0.1075,0.0,,-1.0295,0.0794,,,,
bob,1,28556262,46,-0.0004,0.1505,0.0,,-1.0257,0.1109,,,,
bob,1,28556262,47,-0.0007,0.1161,0.0,,-1.0287,0.0782,,,,
bob,1,28556262,48,-0.0009,0.1246,0.0,,-1.0175,0.0882,,,,
bob,1,28556262,49,0.0002,0.1486,0.0,,-1.0236,0.1104,,,,
bob,1,28556262,50,-0.0003,0.1022,0.0,,-1.031,0.0782,,,,
bob,1,28556262,51,0.0008,0.1197,0.0,,-1.0257,0.0867,,,,
bob,1,28556262,52,0.0007,0.1359,0.0,,-1.0211,0.0987,,,,
bob,1,28556262,53,0.001,0.1251,0.0,,-1.0245,0.0925,,,,
bob,1,28556262,54,0.0002,0.1107,0.0,,-1.0206,0.08,,,,
bob,1,28556262,55,0.0008,0.1135,0.0,,-1.0165,0.0817,,,,
bob,1,28556262,56,0.0006,0.1348,0.0,,-1.0261,0.0998,,,,
bob,1,28556262,57,-0.0004,0.1137,0.0,,-1.0167,0.0818,,,,
bob,1,28556262,58,0.0002,0.1615,0.0,,-1.0182,0.1178,,,,
bob,1,28556262,59,0.0007,0.1061,0.0,,-1.0178,0.0805,,,,
bob,1,28556262,60,0.0003,0.1223,0.0,,-1.0192,0.0911,,,,
bob,1,28556262,61,0.0001,0.1258,0.0,,-1.0206,0.0932,,,,
bob,1,28556262,62,-0.0008,0.1349,0.0,,-1.0184,0.0983,,,,
bob,1,28556262,63,-0.0004,0.0919,0.0,,-1.0204,0.0617,,,,
bob,1,28556262,64,-0.0012,0.1339,0.0,,-1.0224,0.101,,,,
bob,1,28556262,65,0.0001,0.1042,0.0,,-1.0217,0.0745,,,,
bob,1,28556262,66,-0.0006,0.1283,0.0,,-1.0163,0.0926,,,,
bob,1,28556262,67,0.0011,0.1201,0.0,,-1.0237,0.0921,,,,
bob,1,28556262,68,0.0016,0.1135,0.0,,-1.0192,0.0842,,,,
bob,1,28556262,69,0.0013,0.1182,0.0,,-1.0188,0.0882,,,,
bob,1,28556262,70,0.0003,0.1267,0.0,,-1.0185,0.0961,,,,
bob,1,28556262,71,0.0005,0.1178,0.0,,-1.0158,0.0825,,,,
bob,1,28556262,72,0.0004,0.1391,0.0,,-1.0167,0.1074,,,,
bob,1,28556262,73,-0.0001,0.1228,0.0,,-1.0232,0.0941,,,,
bob,1,28556262,74,0.0011,0.1266,0.0,,-1.0217,0.0977,,,,
bob,1,28556262,75,0.0009,0.1352,0.0,,-1.0208,0.0944,,,,
bob,1,28556262,76,-0.0003,0.1185,0.0,,-1.0236,0.0931,,,,
bob,1,28556262,77,0.0009,0.1306,0.0,,-1.0194,0.1008,,,,
bob,1,28556262,78,0.0008,0.1294,0.0,,-1.0177,0.1058,,,,
bob,1,28556262,79,0.0014,0.1211,0.0,,-1.0266,0.0946,,,,
bob,1,28556262,80,0.0011,0.1093,0.0,,-1.0238,0.0802,,,,
bob,1,28556262,81,0.0008,0.1081,0.0,,-1.0225,0.0806,,,,
bob,1,28556262,82,0.0007,0.1136,0.0,,-1.0187,0.0832,,,,
bob,1,28556262,83,0.0006,0.1378,0.0,,-1.0162,0.1066,,,,
bob,1,28556262,84,-0.0,0.1152,0.0,,-1.0197,0.0887,,,,
bob,1,28556262,85,0.0008,0.1598,0.0,,-1.0194,0.1108,,,,
bob,1,28556262,86,0.0003,0.1133,0.0,,-1.0246,0.0856,,,,
bob,1,28556262,87,-0.0005,0.1486,0.0,,-1.0178,0.1123,,,,
bob,1,28556262,88,0.0005,0.1578,0.0,,-1.0157,0.1156,,,,
bob,1,28556262,89,0.0008,0.1401,0.0,,-1.017,0.1003,,,,
bob,1,28556262,90,0.0006,0.1343,0.0,,-1.0124,0.1059,,,,
bob,1,28556262,91,0.0012,0.1321,0.0,,-1.0164,0.1053,,,,
bob,1,28556262,92,0.0004,0.1223,0.0,,-1.0166,0.0963,,,,
bob,1,28556262,93,0.0,0.1271,0.0,,-1.0175,0.0928,,,,
bob,1,28556262,94,-0.0001,0.1271,0.0,,-1.0192,0.0963,,,,
bob,1,28556262,95,0.0006,0.112,0.0,,-1.0186,0.0866,,,,
