agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,sr,valid_goals,invalid_goals,avg_xy,max_xy
alice,0,28556261,37,0.0026,0.251,4.9394,0.6498,,,286,696,0.051,0.474
alice,0,28556261,38,0.0174,0.3069,4.9344,0.6425,,,312,645,0.06,0.529
alice,0,28556261,39,0.0075,0.2523,4.7706,0.6353,,,289,695,0.053,0.378
alice,0,28556261,40,0.0166,0.2591,4.9813,0.6283,,,292,690,0.055,0.546
alice,0,28556261,41,0.0189,0.2449,4.95,0.6213,,,311,672,0.054,0.471
alice,0,28556261,42,0.0101,0.2649,5.2812,0.6144,,,289,670,0.054,0.469
alice,0,28556261,43,0.0152,0.253,4.6897,0.6076,,,318,643,0.06,0.467
alice,0,28556261,44,0.009,0.317,5.2821,0.6009,,,297,647,0.055,0.705
alice,0,28556261,45,0.016,0.3054,4.8931,0.5942,,,305,653,0.057,0.442
alice,0,28556261,46,0.0164,0.2749,5.0179,0.5877,,,287,694,0.052,0.574
alice,0,28556261,47,0.0199,0.3032,5.0152,0.5812,,,307,668,0.055,0.657
alice,0,28556261,48,0.02,0.3126,5.322,0.5749,,,315,667,0.057,0.522
alice,0,28556261,49,0.0051,0.2788,4.8929,0.5686,,,284,681,0.057,0.681
alice,0,28556261,50,0.0162,0.2882,5.1892,0.5624,,,308,669,0.057,0.559
alice,0,28556261,51,0.0101,0.2758,5.0354,0.5563,,,314,629,0.061,0.608
alice,0,28556261,52,0.0089,0.2329,4.75,0.5502,,,291,689,0.055,0.566
alice,0,28556261,53,0.0104,0.2484,5.2553,0.5443,,,290,674,0.059,0.572
alice,0,28556261,54,0.016,0.2273,4.9362,0.5384,,,306,686,0.057,0.565
alice,0,28556261,55,0.0031,0.2784,4.8839,0.5326,,,306,635,0.057,0.552
alice,0,28556261,56,0.0063,0.2384,5.02,0.5269,,,298,675,0.057,0.686
alice,0,28556261,57,0.0103,0.2841,4.75,0.5212,,,327,626,0.061,0.573
alice,0,28556261,58,0.0087,0.3052,5.0948,0.5156,,,318,593,0.061,0.447
alice,0,28556261,59,0.0093,0.2912,5.1532,0.5101,,,307,626,0.061,0.632
alice,0,28556261,60,0.0096,0.3272,4.9925,0.5047,,,308,637,0.058,0.476
alice,0,28556261,61,0.0132,0.2703,5.2661,0.4994,,,288,703,0.054,0.57
alice,0,28556261,62,0.0157,0.2722,5.0435,0.4941,,,317,661,0.06,0.423
alice,0,28556261,63,0.0072,0.214,4.5354,0.4889,,,292,688,0.051,0.386
alice,0,28556261,64,0.0166,0.2969,5.1453,0.4837,,,328,632,0.06,0.597
alice,0,28556261,65,0.0068,0.2989,5.2381,0.4786,,,300,626,0.058,0.541
alice,0,28556261,66,0.012,0.2514,4.7387,0.4736,,,310,664,0.056,0.495
alice,0,28556261,67,0.0119,0.255,4.9524,0.4687,,,298,652,0.056,0.526
alice,0,28556261,68,0.0171,0.2802,5.2411,0.4638,,,297,677,0.057,0.584
alice,0,28556261,69,0.0201,0.3188,5.1349,0.459,,,308,635,0.058,0.472
alice,0,28556261,70,0.0159,0.2347,4.6916,0.4542,,,305,689,0.055,0.507
alice,0,28556261,71,0.0114,0.26,4.8785,0.4496,,,306,661,0.057,0.42
alice,0,28556261,72,0.009,0.269,5.1905,0.4449,,,293,673,0.056,0.538
alice,0,28556261,73,0.0175,0.2972,5.2241,0.4404,,,300,649,0.058,0.537
alice,0,28556261,74,0.0195,0.2779,4.9496,0.4359,,,320,651,0.059,0.528
alice,0,28556261,75,0.0067,0.2577,5.0385,0.4314,,,294,677,0.055,0.545
alice,0,28556261,76,0.0143,0.2529,4.6404,0.427,,,314,651,0.058,0.712
alice,0,28556261,77,0.0137,0.2842,5.2453,0.4227,,,305,642,0.058,0.514
alice,0,28556261,78,0.0115,0.2867,4.9565,0.4184,,,313,628,0.06,0.546
alice,0,28556261,79,0.0129,0.2561,4.7963,0.4142,,,316,658,0.058,0.586
alice,0,28556261,80,0.0072,0.3174,5.4196,0.4101,,,301,627,0.059,0.585
alice,0,28556261,81,0.0083,0.2949,5.125,0.406,,,302,653,0.056,0.654
alice,0,28556261,82,0.0212,0.2888,4.5573,0.4019,,,321,637,0.061,0.563
alice,0,28556261,83,0.0195,0.2368,4.9604,0.3979,,,309,672,0.058,0.536
alice,0,28556261,84,0.0115,0.2526,4.8835,0.394,,,300,655,0.057,0.481
alice,0,28556261,85,0.0116,0.251,4.8624,0.3901,,,307,668,0.06,0.783
alice,0,28556261,86,0.011,0.255,4.9524,0.3863,,,289,676,0.054,0.396
alice,0,28556261,87,0.0142,0.361,5.028,0.3825,,,311,626,0.058,0.595
alice,0,28556261,88,0.0262,0.2892,5.2083,0.3787,,,323,647,0.062,0.549
alice,0,28556261,89,0.0197,0.2646,4.9189,0.375,,,322,628,0.06,0.49
alice,0,28556261,90,0.0161,0.2516,4.2917,0.3714,,,319,621,0.06,0.611
alice,0,28556261,91,0.0124,0.2759,4.9224,0.3678,,,301,655,0.056,0.565
alice,0,28556261,92,0.0209,0.2555,4.7241,0.3643,,,305,674,0.058,0.677
alice,0,28556261,93,0.0196,0.2764,4.8655,0.3608,,,310,662,0.058,0.538
alice,0,28556261,94,0.0199,0.283,5.0625,0.3573,,,318,652,0.059,0.553
alice,0,28556261,95,0.0055,0.2908,5.0877,0.3539,,,294,644,0.057,0.46
alice,0,28556261,96,0.0282,0.3074,5.2017,0.3506,,,308,644,0.059,0.607
alice,0,28556261,97,0.0183,0.2589,4.5556,0.3472,,,317,656,0.062,0.604
alice,0,28556261,98,0.0122,0.3269,4.9695,0.344,,,308,625,0.059,0.447
alice,0,28556261,99,0.0218,0.2991,4.9683,0.3407,,,305,660,0.058,0.514
alice,0,28556261,100,0.0232,0.3136,5.25,0.3376,,,303,658,0.059,0.433
alice,0,28556261,101,0.0197,0.244,4.7364,0.3344,,,306,702,0.057,0.668
alice,0,28556261,102,0.0098,0.2323,4.8021,0.3313,,,292,687,0.055,0.74
alice,0,28556261,103,0.0251,0.3693,5.2963,0.3282,,,330,578,0.063,0.641
alice,0,28556261,104,0.021,0.323,5.1339,0.3252,,,321,602,0.064,0.601
alice,0,28556261,105,0.0117,0.2603,4.6293,0.3222,,,303,681,0.059,0.737
alice,0,28556261,106,0.0237,0.324,5.1818,0.3193,,,306,640,0.059,0.666
alice,0,28556261,107,0.0258,0.3143,4.7594,0.3164,,,317,632,0.061,0.547
alice,0,28556261,108,0.0266,0.2794,5.3578,0.3135,,,324,638,0.06,0.494
alice,0,28556261,109,0.0143,0.2909,5.0367,0.3107,,,297,639,0.056,0.484
alice,0,28556261,110,0.0202,0.2744,4.8136,0.3079,,,324,642,0.059,0.563
alice,0,28556261,111,0.0262,0.2913,4.7395,0.3052,,,322,612,0.06,0.464
alice,0,28556261,112,0.0203,0.2997,4.9829,0.3025,,,338,592,0.066,0.554
alice,0,28556261,113,0.013,0.3012,5.1284,0.2998,,,304,612,0.06,0.47
alice,0,28556261,114,0.0217,0.3037,4.9837,0.2971,,,320,595,0.062,0.8
alice,0,28556261,115,0.0286,0.2822,4.925,0.2945,,,337,610,0.066,0.53
alice,0,28556261,116,0.0122,0.2467,4.6542,0.292,,,317,629,0.061,0.437
alice,0,28556261,117,0.0243,0.3003,4.8099,0.2894,,,329,603,0.066,0.453
alice,0,28556261,118,0.0159,0.3092,4.9113,0.2869,,,309,607,0.062,0.686
alice,0,28556261,119,0.0242,0.2769,4.925,0.2844,,,321,645,0.062,0.557
alice,0,28556261,120,0.0287,0.2364,4.6381,0.282,,,325,642,0.062,0.553
alice,0,28556261,121,0.0202,0.2895,4.7826,0.2796,,,334,577,0.066,0.479
alice,0,28556261,122,0.0224,0.2891,4.3282,0.2772,,,335,571,0.064,0.476
alice,0,28556261,123,0.0275,0.2903,4.8525,0.2749,,,334,609,0.062,0.505
alice,0,28556261,124,0.0181,0.2742,4.8739,0.2726,,,311,619,0.061,0.492
alice,0,28556261,125,0.0269,0.3414,4.9338,0.2703,,,333,582,0.065,0.47
alice,0,28556261,126,0.0244,0.3123,5.0984,0.268,,,320,611,0.063,0.577
alice,0,28556261,127,0.0173,0.2768,5.2056,0.2658,,,313,634,0.062,0.575
alice,0,28556261,128,0.0192,0.2962,5.1228,0.2636,,,323,630,0.061,0.499
alice,0,28556261,129,0.0195,0.2985,5.0172,0.2614,,,310,605,0.064,0.683
alice,0,28556261,130,0.0348,0.3021,5.1261,0.2593,,,330,615,0.063,0.489
alice,0,28556261,131,0.0252,0.3169,5.0244,0.2572,,,335,578,0.067,0.542
alice,0,28556261,132,0.0161,0.3202,4.8583,0.2551,,,320,585,0.068,0.558
alice,0,28556261,133,0.0347,0.3226,5.1339,0.2531,,,340,589,0.069,0.614
alice,0,28556261,134,0.0205,0.3482,5.3145,0.251,,,329,557,0.068,0.537
alice,0,28556261,135,0.0276,0.3252,4.9695,0.249,,,332,582,0.067,0.473
alice,0,28556261,136,0.0306,0.3077,4.7594,0.2471,,,335,593,0.065,0.469
alice,0,28556261,137,0.0394,0.3534,5.0672,0.2451,,,335,571,0.067,0.475
alice,0,28556261,138,0.0213,0.3376,4.741,0.2432,,,343,555,0.071,0.537
alice,0,28556261,139,0.0364,0.3553,4.9853,0.2413,,,347,543,0.072,0.484
alice,0,28556261,140,0.0257,0.3179,4.876,0.2394,,,331,570,0.071,0.715
alice,0,28556261,141,0.0301,0.3347,4.7943,0.2376,,,334,589,0.065,0.508
alice,0,28556261,142,0.0397,0.3536,5.0288,0.2358,,,336,573,0.068,0.428
alice,0,28556261,143,0.0315,0.3642,4.7987,0.234,,,358,531,0.072,0.745
alice,0,28556261,144,0.0265,0.3094,4.8372,0.2322,,,337,600,0.065,0.478
alice,0,28556261,145,0.0274,0.2564,4.7358,0.2305,,,339,583,0.068,0.531
alice,0,28556261,146,0.0245,0.2914,4.7391,0.2287,,,329,585,0.066,0.535
alice,0,28556261,147,0.0326,0.4034,5.0411,0.227,,,351,511,0.074,0.698
alice,0,28556261,148,0.0355,0.3277,4.8636,0.2253,,,360,528,0.073,0.735
alice,0,28556261,149,0.0332,0.3203,4.6269,0.2237,,,351,531,0.069,0.482
alice,0,28556261,150,0.0395,0.3355,4.6573,0.222,,,367,507,0.075,0.492
alice,0,28556261,151,0.0456,0.3273,4.6269,0.2204,,,358,515,0.075,0.594
alice,0,28556261,152,0.0296,0.3647,5.0226,0.2188,,,337,527,0.071,0.464
alice,0,28556261,153,0.039,0.3216,4.7556,0.2173,,,376,531,0.071,0.498
alice,0,28556261,154,0.0246,0.3357,4.9062,0.2157,,,339,533,0.068,0.7
alice,0,28556261,155,0.0302,0.348,4.8028,0.2142,,,361,521,0.073,0.462
alice,0,28556261,156,0.0299,0.3654,4.7917,0.2127,,,355,513,0.072,0.538
alice,0,28556261,157,0.0255,0.3074,4.6692,0.2112,,,351,541,0.07,0.515
alice,0,28556261,158,0.0374,0.2956,4.7583,0.2097,,,338,569,0.068,0.444
alice,0,28556261,159,0.0297,0.3234,4.7313,0.2083,,,360,527,0.069,0.757
alice,0,28556261,160,0.0214,0.3088,4.5538,0.2068,,,339,549,0.066,0.787
alice,0,28556261,161,0.0451,0.3045,4.5714,0.2054,,,381,520,0.075,0.515
alice,0,28556261,162,0.0347,0.3322,4.8115,0.204,,,359,493,0.076,0.627
alice,0,28556261,163,0.0303,0.3554,4.9466,0.2026,,,359,495,0.077,0.579
alice,0,28556261,164,0.037,0.3711,4.7075,0.2013,,,378,469,0.076,0.649
alice,0,28556261,165,0.0417,0.3583,4.6972,0.1999,,,370,485,0.075,0.465
alice,0,28556261,166,0.0365,0.3677,4.6149,0.1986,,,368,473,0.076,0.474
alice,0,28556261,167,0.0351,0.3992,4.8889,0.1973,,,372,490,0.078,0.578
alice,0,28556261,168,0.0353,0.3056,4.7097,0.196,,,349,538,0.07,0.564
alice,0,28556261,169,0.0314,0.38,4.964,0.1948,,,357,507,0.071,0.436
alice,0,28556261,170,0.0325,0.3819,4.9655,0.1935,,,362,500,0.073,0.386
alice,0,28556261,171,0.0448,0.3594,4.8759,0.1923,,,370,490,0.079,0.531
alice,0,28556261,172,0.0401,0.3924,4.9655,0.191,,,362,479,0.078,0.739
alice,0,28556261,173,0.0361,0.4474,4.6971,0.1898,,,384,453,0.082,0.753
alice,0,28556261,174,0.0513,0.4019,4.761,0.1887,,,394,447,0.08,0.661
alice,0,28556261,175,0.0426,0.3963,4.6688,0.1875,,,379,441,0.082,0.678
alice,0,28556261,176,0.0532,0.4305,4.9688,0.1863,,,389,433,0.086,0.434
alice,0,28556261,177,0.0404,0.3983,4.8255,0.1852,,,398,418,0.084,0.573
alice,0,28556261,178,0.0331,0.3675,4.8722,0.1841,,,360,493,0.078,0.577
alice,0,28556261,179,0.0539,0.4051,5.1135,0.1829,,,378,448,0.082,0.527
alice,0,28556261,180,0.0251,0.3737,4.8214,0.1818,,,343,522,0.072,0.489
alice,0,28556261,181,0.0471,0.3763,5.3284,0.1808,,,367,507,0.078,0.56
alice,0,28556261,182,0.0486,0.4594,5.141,0.1797,,,397,402,0.088,0.617
alice,0,28556261,183,0.0391,0.3634,4.8406,0.1786,,,355,488,0.075,0.499
alice,0,28556261,184,0.0503,0.3939,5.1986,0.1776,,,386,474,0.083,0.693
alice,0,28556261,185,0.047,0.3902,4.9281,0.1766,,,363,460,0.078,0.728
alice,0,28556261,186,0.0477,0.3776,4.6667,0.1756,,,381,453,0.085,0.572
alice,0,28556261,187,0.064,0.4571,5.1083,0.1746,,,398,400,0.091,0.469
alice,0,28556261,188,0.0229,0.3893,4.8542,0.1736,,,356,480,0.073,0.475
alice,0,28556261,189,0.0545,0.3305,4.75,0.1726,,,374,503,0.076,0.591
alice,0,28556261,190,0.0421,0.3715,4.7397,0.1716,,,372,469,0.079,0.497
alice,0,28556261,191,0.0525,0.4468,5.057,0.1707,,,383,427,0.087,0.64
alice,0,28556261,192,0.0665,0.4108,5.1379,0.1698,,,392,428,0.084,0.591
alice,0,28556261,193,0.045,0.4077,4.7468,0.1688,,,366,450,0.08,0.54
alice,0,28556261,194,0.0608,0.4048,5.0397,0.1679,,,392,463,0.082,0.51
alice,0,28556261,195,0.0368,0.3685,4.7143,0.167,,,368,456,0.078,0.499
alice,0,28556261,196,0.0649,0.3744,4.6429,0.1661,,,395,446,0.08,0.503
alice,0,28556261,197,0.065,0.3681,4.8394,0.1653,,,394,419,0.08,0.402
alice,0,28556261,198,0.0416,0.3333,4.7795,0.1644,,,364,477,0.076,0.586
alice,0,28556261,199,0.0497,0.4028,4.9184,0.1635,,,386,438,0.083,0.613
alice,0,28556261,200,0.047,0.4731,5.2581,0.1627,,,380,415,0.082,0.577
alice,0,28556261,201,0.0539,0.4086,4.7107,0.1619,,,409,417,0.086,0.517
alice,0,28556261,202,0.0443,0.4446,4.7484,0.1611,,,406,386,0.091,0.593
alice,0,28556261,203,0.0468,0.3786,4.7868,0.1602,,,385,428,0.082,0.629
alice,0,28556261,204,0.0232,0.4197,4.6452,0.1594,,,394,416,0.085,0.562
alice,0,28556261,205,0.0468,0.4077,4.8356,0.1587,,,394,417,0.09,0.574
alice,0,28556261,206,0.0556,0.4863,5.0566,0.1579,,,411,357,0.095,0.585
alice,0,28556261,207,0.0416,0.364,4.6765,0.1571,,,380,435,0.08,0.434
alice,0,28556261,208,0.05,0.3655,4.8722,0.1564,,,383,454,0.077,0.564
alice,0,28556261,209,0.0432,0.3766,4.8235,0.1556,,,378,431,0.082,0.43
alice,0,28556261,210,0.068,0.3885,5.0074,0.1549,,,425,375,0.097,0.587
alice,0,28556261,211,0.0457,0.3871,4.806,0.1542,,,387,384,0.086,0.541
alice,0,28556261,212,0.066,0.4789,5.0629,0.1534,,,411,356,0.096,0.853
alice,0,28556261,213,0.0474,0.4257,4.9026,0.1527,,,386,402,0.092,0.594
alice,0,28556261,214,0.0672,0.4185,4.9346,0.152,,,406,399,0.089,0.731
alice,0,28556261,215,0.0456,0.3533,4.6742,0.1513,,,385,425,0.085,0.616
alice,0,28556261,216,0.0651,0.4264,4.8658,0.1507,,,395,419,0.087,0.6
alice,0,28556261,217,0.0345,0.4235,4.8333,0.15,,,379,434,0.081,0.541
alice,0,28556261,218,0.0496,0.414,4.7898,0.1493,,,391,423,0.085,0.592
alice,0,28556261,219,0.0653,0.484,5.1925,0.1487,,,411,377,0.094,0.572
alice,0,28556261,220,0.0606,0.4669,5.085,0.148,,,391,394,0.087,0.555
alice,0,28556261,221,0.0773,0.4408,5.0705,0.1474,,,413,373,0.093,0.47
alice,0,28556261,222,0.0547,0.3846,4.5442,0.1468,,,395,395,0.087,0.528
alice,0,28556261,223,0.0642,0.4574,5.1026,0.1462,,,405,380,0.089,0.47
alice,0,28556261,224,0.0448,0.4366,4.9,0.1455,,,413,362,0.094,0.491
alice,0,28556261,225,0.0645,0.387,4.7929,0.1449,,,404,386,0.091,0.586
alice,0,28556261,226,0.0615,0.3594,4.8281,0.1443,,,402,381,0.091,0.452
alice,0,28556261,227,0.0698,0.4258,4.7987,0.1438,,,421,341,0.1,0.663
alice,0,28556261,228,0.0514,0.494,4.9557,0.1432,,,420,332,0.098,0.758
alice,0,28556261,229,0.0564,0.4873,4.882,0.1426,,,423,311,0.101,0.547
alice,0,28556261,230,0.0639,0.4831,4.9688,0.142,,,404,359,0.093,0.573
alice,0,28556261,231,0.0591,0.5036,4.75,0.1415,,,428,339,0.097,0.528
alice,0,28556261,232,0.062,0.4012,4.557,0.1409,,,418,354,0.097,0.484
alice,0,28556261,233,0.0766,0.4278,4.7013,0.1404,,,418,347,0.096,0.684
alice,0,28556261,234,0.0601,0.4543,4.5294,0.1399,,,422,349,0.096,0.483
alice,0,28556261,235,0.066,0.4615,4.8882,0.1393,,,416,348,0.098,0.628
alice,0,28556261,236,0.0443,0.4458,4.6923,0.1388,,,417,360,0.095,0.564
alice,0,28556261,237,0.0678,0.461,4.8199,0.1383,,,419,343,0.1,0.55
alice,0,28556261,238,0.0768,0.393,4.7397,0.1378,,,402,374,0.094,0.65
alice,0,28556261,239,0.0479,0.3849,4.2875,0.1373,,,428,364,0.095,0.649
alice,0,28556261,240,0.0432,0.4594,4.8462,0.1368,,,401,362,0.095,0.614
alice,0,28556261,241,0.0802,0.4267,4.681,0.1363,,,398,398,0.091,0.521
alice,0,28556261,242,0.037,0.4044,4.8808,0.1358,,,396,406,0.091,0.869
alice,0,28556261,243,0.0633,0.4998,4.882,0.1354,,,427,322,0.102,0.495
alice,0,28556261,244,0.0825,0.4495,4.8554,0.1349,,,407,380,0.089,0.551
alice,0,28556261,245,0.055,0.5087,5.1228,0.1344,,,403,359,0.092,0.526
alice,0,28556261,246,0.0739,0.4301,4.9506,0.134,,,411,383,0.091,0.565
alice,0,28556261,247,0.0746,0.4737,4.8024,0.1335,,,427,344,0.095,0.524
alice,0,28556261,248,0.0731,0.4248,4.7667,0.1331,,,412,360,0.096,0.574
alice,0,28556261,249,0.0821,0.42,4.7838,0.1326,,,428,341,0.097,0.48
alice,0,28556261,250,0.0508,0.4616,4.6943,0.1322,,,441,289,0.111,0.587
alice,0,28556261,251,0.0676,0.4302,4.6463,0.1322,,,413,354,0.096,0.711
alice,0,28556261,252,0.0652,0.434,4.9236,0.1322,,,408,350,0.1,0.59
alice,0,28556261,253,0.0575,0.499,4.9118,0.1322,,,430,317,0.106,0.864
alice,0,28568871,254,0.101,0.4697,4.6628,0.1322,,,421,348,0.104,0.764
alice,0,28568871,255,0.0813,0.5054,4.9181,0.1322,,,411,350,0.099,0.61
alice,0,28568871,256,0.103,0.5556,4.7098,0.1322,,,430,303,0.108,0.659
alice,0,28568871,257,0.1,0.4062,4.4207,0.1322,,,439,350,0.103,0.627
alice,0,28568871,258,0.0998,0.5197,4.7931,0.1322,,,429,288,0.115,0.599
alice,0,28568871,259,0.0764,0.5014,4.9017,0.1322,,,411,344,0.099,0.64
alice,0,28568871,260,0.1189,0.5821,4.8164,0.1322,,,442,285,0.107,0.597
alice,0,28568871,261,0.1114,0.5306,4.7551,0.1322,,,439,305,0.113,0.634
alice,0,28568871,262,0.0843,0.4068,4.4379,0.1322,,,438,341,0.109,0.595
alice,0,28568871,263,0.0834,0.5194,5.0606,0.1322,,,438,291,0.115,0.743
alice,0,28568871,264,0.0892,0.5268,4.7151,0.1322,,,431,279,0.111,0.601
alice,0,28568871,265,0.1297,0.5319,4.7895,0.1322,,,451,265,0.118,0.558
alice,0,28568871,266,0.0831,0.4734,4.7929,0.1322,,,425,326,0.11,0.712
alice,0,28568871,267,0.0837,0.463,4.6994,0.1322,,,436,324,0.114,0.567
alice,0,28568871,268,0.0996,0.4967,4.6648,0.1322,,,432,292,0.113,0.607
alice,0,28568871,269,0.1007,0.4901,4.7978,0.1322,,,442,287,0.118,0.558
alice,0,28568871,270,0.1088,0.5494,4.8421,0.1322,,,440,278,0.115,0.711
alice,0,28568871,271,0.1156,0.4707,4.6927,0.1322,,,443,296,0.116,0.693
alice,0,28568871,272,0.1155,0.4717,4.5311,0.1322,,,456,284,0.117,0.622
alice,0,28568871,273,0.083,0.423,4.6986,0.1322,,,426,329,0.113,0.573
alice,0,28568871,274,0.0908,0.4558,4.5312,0.1322,,,432,306,0.109,0.568
alice,0,28568871,275,0.1036,0.4443,4.503,0.1322,,,439,305,0.113,0.5
alice,0,28568871,276,0.0872,0.4056,4.5855,0.1322,,,447,293,0.112,0.779
alice,0,28568871,277,0.095,0.4458,4.4724,0.1322,,,445,283,0.115,0.542
alice,0,28568871,278,0.0653,0.4521,4.7403,0.1322,,,418,326,0.106,0.675
alice,0,28568871,279,0.0672,0.5172,4.7644,0.1322,,,416,333,0.106,0.595
alice,0,28568871,280,0.0863,0.4511,4.5318,0.1322,,,443,308,0.112,0.708
alice,0,28568871,281,0.0774,0.468,4.5673,0.1322,,,441,297,0.105,0.564
alice,0,28568871,282,0.0724,0.5171,4.534,0.1322,,,450,264,0.116,0.622
alice,0,28568871,283,0.1011,0.4588,4.6416,0.1322,,,465,280,0.118,0.635
alice,0,28568871,284,0.0687,0.4314,4.2159,0.1322,,,435,288,0.116,0.68
alice,0,28568871,285,0.0831,0.4556,4.4607,0.1322,,,450,317,0.113,0.668
alice,0,28568871,286,0.0737,0.4514,4.4024,0.1322,,,432,303,0.112,0.761
alice,0,28568871,287,0.0825,0.5331,4.6842,0.1322,,,440,271,0.115,0.723
alice,0,28568871,288,0.0871,0.4562,4.5414,0.1322,,,445,317,0.111,0.712
alice,0,28568871,289,0.083,0.4723,4.5876,0.1322,,,431,311,0.11,0.525
alice,0,28568871,290,0.0837,0.4233,4.2778,0.1322,,,428,353,0.106,0.643
alice,0,28568871,291,0.098,0.494,4.6075,0.1322,,,448,294,0.118,0.631
alice,0,28568871,292,0.1009,0.4698,4.459,0.1322,,,443,296,0.117,0.837
alice,0,28568871,293,0.0713,0.4491,4.5928,0.1322,,,427,342,0.106,0.618
alice,0,28568871,294,0.0702,0.4202,4.5663,0.1322,,,417,375,0.106,0.66
alice,0,28568871,295,0.0908,0.3729,4.4133,0.1322,,,422,375,0.105,0.842
alice,0,28568871,296,0.0809,0.4093,4.2081,0.1322,,,448,307,0.107,0.643
alice,0,28568871,297,0.0738,0.4182,4.4125,0.1322,,,415,334,0.101,0.639
alice,0,28568871,298,0.0856,0.5115,4.7081,0.1322,,,430,307,0.112,0.742
alice,0,28568871,299,0.0898,0.4858,4.736,0.1322,,,428,322,0.11,0.675
alice,0,28568871,300,0.0849,0.5796,4.803,0.1322,,,450,275,0.121,0.616
alice,0,28568871,301,0.0872,0.4433,4.8171,0.1322,,,421,356,0.112,0.857
alice,0,28568871,302,0.0709,0.3979,4.3544,0.1322,,,419,358,0.1,0.608
alice,0,28568871,303,0.0801,0.4157,4.237,0.1322,,,439,316,0.111,0.619
alice,0,28568871,304,0.0931,0.4104,4.5759,0.1322,,,413,371,0.104,0.552
alice,0,28568871,305,0.0643,0.4075,4.2386,0.1322,,,432,352,0.105,0.601
alice,0,28568871,306,0.0694,0.4168,4.4176,0.1322,,,423,339,0.105,0.784
alice,0,28568871,307,0.0757,0.3576,3.8824,0.1322,,,419,399,0.097,0.57
alice,0,28568871,308,0.0763,0.42,4.4756,0.1322,,,407,382,0.099,0.543
alice,0,28568871,309,0.076,0.4082,4.2079,0.1322,,,413,393,0.094,0.651
alice,0,28568871,310,0.0925,0.4202,4.1749,0.1322,,,425,369,0.103,0.712
