agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,sr,valid_goals,invalid_goals,avg_xy,max_xy
alice,3,28556266,49,0.0145,0.322,5.0873,0.5686,,,2538,4862,0.062,0.748
alice,3,28556266,50,0.019,0.3021,5.0407,0.5624,,,2562,4976,0.061,0.649
alice,3,28556266,51,0.0154,0.3111,5.0602,0.5563,,,2576,4876,0.062,0.599
alice,3,28556266,52,0.014,0.3055,4.9719,0.5502,,,2573,4898,0.061,0.62
alice,3,28556266,53,0.0103,0.3051,4.9979,0.5443,,,2516,4987,0.061,0.595
alice,3,28556266,54,0.0155,0.3201,5.0439,0.5384,,,2637,4780,0.063,0.571
alice,3,28556266,55,0.0131,0.3255,5.2243,0.5326,,,2641,4682,0.064,0.59
alice,3,28556266,56,0.0077,0.2974,5.0326,0.5269,,,2534,4894,0.061,0.707
bob,3,28556266,0,-0.0081,0.093,0.0,,-1.0136,0.0817,,,,
bob,3,28556266,1,-0.0018,0.1028,0.0,,-1.0124,0.0632,,,,
bob,3,28556266,2,0.0003,0.1259,0.0,,-1.011,0.0759,,,,
bob,3,28556266,3,-0.0,0.129,0.0,,-1.013,0.0802,,,,
bob,3,28556266,4,0.0001,0.1203,0.0,,-1.0125,0.0778,,,,
bob,3,28556266,5,0.0007,0.124,0.0,,-1.008,0.0785,,,,
bob,3,28556266,6,0.0004,0.1312,0.0,,-1.0065,0.0852,,,,
bob,3,28556266,7,-0.0001,0.1274,0.0,,-1.0112,0.0829,,,,
bob,3,28556266,8,0.0007,0.1276,0.0,,-1.0088,0.0857,,,,
bob,3,28556266,9,0.0001,0.1302,0.0,,-1.0065,0.0873,,,,
bob,3,28556266,10,0.0001,0.1334,0.0,,-1.0051,0.0898,,,,
bob,3,28556266,11,0.0003,0.1265,0.0,,-1.0039,0.0826,,,,
bob,3,28556266,12,0.0003,0.1316,0.0,,-1.006,0.0867,,,,
bob,3,28556266,13,-0.0002,0.1274,0.0,,-1.0065,0.0869,,,,
bob,3,28556266,14,-0.0,0.1337,0.0,,-1.0075,0.0901,,,,
bob,3,28556266,15,0.0003,0.139,0.0,,-1.0091,0.0944,,,,
bob,3,28556266,16,0.0003,0.1154,0.0,,-1.0092,0.0773,,,,
bob,3,28556266,17,0.0003,0.1396,0.0,,-1.0061,0.0948,,,,
bob,3,28556266,18,0.0001,0.1305,0.0,,-1.0071,0.087,,,,
bob,3,28556266,19,0.0002,0.1473,0.0,,-1.0064,0.1014,,,,
bob,3,28556266,20,-0.0001,0.1289,0.0,,-1.0052,0.0883,,,,
bob,3,28556266,21,0.0001,0.1219,0.0,,-1.0039,0.0862,,,,
bob,3,28556266,22,0.0001,0.1309,0.0,,-1.0046,0.0929,,,,
bob,3,28556266,23,-0.0,0.1195,0.0,,-1.0047,0.0848,,,,
bob,3,28556266,24,0.0005,0.1108,0.0,,-1.0065,0.0783,,,,
bob,3,28556266,25,-0.0002,0.1164,0.0,,-1.0056,0.0803,,,,
bob,3,28556266,26,0.0005,0.1341,0.0,,-1.0066,0.0925,,,,
bob,3,28556266,27,-0.0001,0.1343,0.0,,-1.0052,0.0931,,,,
bob,3,28556266,28,0.0003,0.1508,0.0,,-1.0075,0.1048,,,,
bob,3,28556266,29,0.0005,0.1239,0.0,,-1.007,0.0877,,,,
bob,3,28556266,30,0.0001,0.1306,0.0,,-1.0104,0.0941,,,,
bob,3,28556266,31,0.0003,0.1266,0.0,,-1.0047,0.0899,,,,
bob,3,28556266,32,-0.0003,0.1445,0.0,,-1.0091,0.1031,,,,
bob,3,28556266,33,0.0,0.1344,0.0,,-1.009,0.0959,,,,
bob,3,28556266,34,0.0003,0.1463,0.0,,-1.0099,0.104,,,,
bob,3,28556266,35,0.0004,0.1287,0.0,,-1.0136,0.0906,,,,
bob,3,28556266,36,-0.0001,0.1347,0.0,,-1.0159,0.092,,,,
bob,3,28556266,37,0.0001,0.1276,0.0,,-1.0224,0.0935,,,,
bob,3,28556266,38,0.0,0.1291,0.0,,-1.0259,0.0912,,,,
bob,3,28556266,39,0.0005,0.1332,0.0,,-1.0267,0.097,,,,
bob,3,28556266,40,0.0004,0.1256,0.0,,-1.0306,0.0904,,,,
bob,3,28556266,41,0.0002,0.1223,0.0,,-1.0318,0.0849,,,,
bob,3,28556266,42,0.0003,0.1396,0.0,,-1.0325,0.0977,,,,
bob,3,28556266,43,0.0002,0.1295,0.0,,-1.0263,0.0898,,,,
bob,3,28556266,44,0.0006,0.1308,0.0,,-1.0334,0.0975,,,,
bob,3,28556266,45,0.0009,0.1295,0.0,,-1.045,0.094,,,,
bob,3,28556266,46,-0.0001,0.1353,0.0,,-1.0331,0.0953,,,,
bob,3,28556266,47,0.0005,0.1295,0.0,,-1.036,0.091,,,,
bob,3,28556266,48,0.0004,0.13,0.0,,-1.0266,0.0977,,,,
bob,3,28556266,49,0.0001,0.1254,0.0,,-1.0327,0.0895,,,,
bob,3,28556266,50,0.0002,0.1287,0.0,,-1.0357,0.0956,,,,
bob,3,28556266,51,0.0003,0.1229,0.0,,-1.0337,0.0907,,,,
bob,3,28556266,52,0.0008,0.1327,0.0,,-1.0349,0.0983,,,,
bob,3,28556266,53,0.0004,0.1327,0.0,,-1.0334,0.096,,,,
bob,3,28556266,54,0.0004,0.1305,0.0,,-1.035,0.0962,,,,
bob,3,28556266,55,0.0003,0.1128,0.0,,-1.0385,0.082,,,,
bob,3,28556266,56,0.0001,0.1283,0.0,,-1.032,0.0928,,,,
